timestamp,level,message,ip
2024-11-28T19:22:21.341586,INFO,Operation successful,192.168.1.190
2024-11-28T19:22:22.344210,INFO,User logged in,192.168.1.12
2024-11-28T19:22:23.346236,INFO,Data saved,192.168.1.143
2024-11-28T19:22:24.349174,ERROR,Service timeout,192.168.1.198
2024-11-28T19:22:25.352072,INFO,Data saved,192.168.1.42
2024-11-28T19:22:26.354866,INFO,Data saved,192.168.1.246
2024-11-28T19:22:27.357548,ERROR,Failed login attempt,192.168.1.157
2024-11-28T19:22:28.360752,ERROR,Service timeout,192.168.1.198
2024-11-28T19:22:29.364228,ERROR,Service timeout,192.168.1.49
2024-11-28T19:22:30.377175,INFO,User logged in,192.168.1.217
2024-11-28T19:22:31.381178,INFO,Data saved,192.168.1.42
2024-11-28T19:22:32.386479,ERROR,Failed login attempt,192.168.1.128
2024-11-28T19:22:33.390460,INFO,User logged in,192.168.1.198
2024-11-28T19:22:34.392351,INFO,Data saved,192.168.1.12
2024-11-28T19:22:35.395274,ERROR,Service timeout,192.168.1.120
2024-11-28T19:22:36.398780,INFO,Operation successful,192.168.1.217
2024-11-28T19:22:37.402449,WARNING,CPU overload,192.168.1.49
2024-11-28T19:22:38.405570,INFO,Data saved,192.168.1.220
2024-11-28T19:22:39.408578,INFO,Data saved,192.168.1.12
2024-11-28T19:22:40.412356,INFO,Operation successful,192.168.1.217
2024-11-28T19:22:41.417315,WARNING,Memory usage high,192.168.1.190
2024-11-28T19:22:42.421360,INFO,Operation successful,192.168.1.198
2024-11-28T19:22:43.424860,INFO,Operation successful,192.168.1.12
2024-11-28T19:22:44.426800,WARNING,CPU overload,192.168.1.120
2024-11-28T19:22:45.432606,ERROR,Failed login attempt,192.168.1.198
2024-11-28T19:22:46.438300,INFO,Operation successful,192.168.1.143
2024-11-28T19:22:47.440978,WARNING,CPU overload,192.168.1.220
2024-11-28T19:22:48.442981,INFO,Operation successful,192.168.1.12
2024-11-28T19:22:49.449641,INFO,User logged in,192.168.1.157
2024-11-28T19:22:50.453214,INFO,User logged in,192.168.1.71
2024-11-28T19:22:51.456153,INFO,User logged in,192.168.1.143
2024-11-28T19:22:52.458681,INFO,Operation successful,192.168.1.191
2024-11-28T19:22:53.463433,INFO,Data saved,192.168.1.190
2024-11-28T19:22:54.465402,INFO,Operation successful,192.168.1.93
2024-11-28T19:22:55.467806,INFO,Operation successful,192.168.1.143
2024-11-28T19:22:56.469883,INFO,Operation successful,192.168.1.70
2024-11-28T19:22:57.473005,ERROR,Database connection lost,192.168.1.71
2024-11-28T19:22:58.476907,ERROR,Service timeout,192.168.1.191
2024-11-28T19:22:59.480077,INFO,User logged in,192.168.1.49
2024-11-28T19:23:00.483094,INFO,Operation successful,192.168.1.128
2024-11-28T19:23:01.486599,INFO,Operation successful,192.168.1.246
2024-11-28T19:23:02.488665,INFO,Data saved,192.168.1.143
2024-11-28T19:23:03.528590,INFO,Operation successful,192.168.1.176
2024-11-28T19:23:04.534917,INFO,Operation successful,192.168.1.120
2024-11-28T19:23:05.538119,INFO,Operation successful,192.168.1.70
2024-11-28T19:23:06.542153,INFO,Data saved,192.168.1.129
2024-11-28T19:23:07.546858,INFO,Operation successful,192.168.1.70
2024-11-28T19:23:08.550053,ERROR,Database connection lost,192.168.1.128
2024-11-28T19:23:09.552273,INFO,Data saved,192.168.1.246
2024-11-28T19:23:10.556935,INFO,Data saved,192.168.1.12
2024-11-28T19:23:11.559334,INFO,Operation successful,192.168.1.217
2024-11-28T19:23:12.563296,INFO,Operation successful,192.168.1.143
2024-11-28T19:23:13.565862,INFO,Operation successful,192.168.1.191
2024-11-28T19:23:14.568981,INFO,Operation successful,192.168.1.49
2024-11-28T19:23:15.572780,INFO,User logged in,192.168.1.220
2024-11-28T19:23:16.575971,INFO,Data saved,192.168.1.198
2024-11-28T19:23:17.579993,WARNING,CPU overload,192.168.1.12
2024-11-28T19:23:18.583092,INFO,User logged in,192.168.1.198
2024-11-28T19:23:19.585100,INFO,Data saved,192.168.1.128
2024-11-28T19:23:20.587697,INFO,Operation successful,192.168.1.71
2024-11-28T19:23:21.590860,ERROR,Database connection lost,192.168.1.70
2024-11-28T19:23:22.594598,INFO,Data saved,192.168.1.190
2024-11-28T19:23:23.596868,INFO,Operation successful,192.168.1.128
2024-11-28T19:23:24.600501,INFO,Data saved,192.168.1.129
2024-11-28T19:23:25.602713,INFO,Operation successful,192.168.1.217
2024-11-28T19:23:26.607211,INFO,User logged in,192.168.1.176
2024-11-28T19:23:27.609994,ERROR,Failed login attempt,192.168.1.93
2024-11-28T19:23:28.612318,ERROR,Service timeout,192.168.1.93
2024-11-28T19:23:29.614999,INFO,Data saved,192.168.1.176
2024-11-28T19:23:30.623200,INFO,User logged in,192.168.1.191
2024-11-28T19:23:31.626251,INFO,Data saved,192.168.1.246
2024-11-28T19:23:32.628724,WARNING,Memory usage high,192.168.1.217
2024-11-28T19:23:33.631074,ERROR,Database connection lost,192.168.1.42
2024-11-28T19:23:34.636154,INFO,Data saved,192.168.1.129
2024-11-28T19:23:35.640032,INFO,Data saved,192.168.1.128
2024-11-28T19:23:36.643139,INFO,Operation successful,192.168.1.198
2024-11-28T19:23:37.647171,INFO,User logged in,192.168.1.70
2024-11-28T19:23:38.650343,INFO,Operation successful,192.168.1.120
2024-11-28T19:23:39.653636,INFO,Data saved,192.168.1.220
2024-11-28T19:23:40.657527,WARNING,Disk space low,192.168.1.220
2024-11-28T19:23:41.661349,INFO,User logged in,192.168.1.71
2024-11-28T19:23:42.666530,ERROR,Database connection lost,192.168.1.220
2024-11-28T19:23:43.670594,INFO,User logged in,192.168.1.246
2024-11-28T19:23:44.673717,ERROR,Failed login attempt,192.168.1.198
2024-11-28T19:23:45.676775,ERROR,Database connection lost,192.168.1.246
2024-11-28T19:23:46.680461,INFO,Operation successful,192.168.1.12
2024-11-28T19:23:47.684221,INFO,Data saved,192.168.1.143
2024-11-28T19:23:48.687133,INFO,Operation successful,192.168.1.198
2024-11-28T19:23:49.690680,INFO,Operation successful,192.168.1.70
2024-11-28T19:23:50.694133,INFO,User logged in,192.168.1.129
2024-11-28T19:23:51.697463,INFO,User logged in,192.168.1.129
2024-11-28T19:23:52.699600,INFO,Operation successful,192.168.1.220
2024-11-28T19:23:53.703298,INFO,Data saved,192.168.1.220
2024-11-28T19:23:54.706205,INFO,User logged in,192.168.1.246
2024-11-28T19:23:55.708124,INFO,Operation successful,192.168.1.12
2024-11-28T19:23:56.710529,INFO,Data saved,192.168.1.49
2024-11-28T19:23:57.712495,INFO,User logged in,192.168.1.143
2024-11-28T19:23:58.716212,ERROR,Failed login attempt,192.168.1.176
2024-11-28T19:23:59.721271,ERROR,Service timeout,192.168.1.120
2024-11-28T19:24:00.723372,WARNING,CPU overload,192.168.1.217
2024-11-28T19:24:01.727124,INFO,Data saved,192.168.1.220
2024-11-28T19:24:02.729102,ERROR,Service timeout,192.168.1.246
2024-11-28T19:24:03.731843,INFO,Operation successful,192.168.1.42
2024-11-28T19:24:04.733671,INFO,Operation successful,192.168.1.71
2024-11-28T19:24:05.736819,ERROR,Failed login attempt,192.168.1.128
2024-11-28T19:24:06.740232,WARNING,CPU overload,192.168.1.12
2024-11-28T19:24:07.744197,INFO,Data saved,192.168.1.176
2024-11-28T19:24:08.746325,INFO,Operation successful,192.168.1.12
2024-11-28T19:24:09.750198,WARNING,Disk space low,192.168.1.220
2024-11-28T19:24:10.754216,ERROR,Failed login attempt,192.168.1.176
2024-11-28T19:24:11.761144,INFO,Operation successful,192.168.1.70
2024-11-28T19:24:12.764291,INFO,User logged in,192.168.1.71
2024-11-28T19:24:13.767691,INFO,Operation successful,192.168.1.12
2024-11-28T19:24:14.769510,INFO,Operation successful,192.168.1.190
2024-11-28T19:24:15.772722,INFO,Data saved,192.168.1.220
2024-11-28T19:24:16.774663,WARNING,Memory usage high,192.168.1.157
2024-11-28T19:24:17.777756,INFO,User logged in,192.168.1.191
2024-11-28T19:24:18.780635,ERROR,Service timeout,192.168.1.12
2024-11-28T19:24:19.783619,INFO,Data saved,192.168.1.70
2024-11-28T19:24:20.785624,INFO,User logged in,192.168.1.128
2024-11-28T19:24:21.789370,INFO,Data saved,192.168.1.128
2024-11-28T19:24:22.792885,ERROR,Database connection lost,192.168.1.12
2024-11-28T19:24:23.797551,WARNING,Memory usage high,192.168.1.49
2024-11-28T19:24:24.800306,INFO,Data saved,192.168.1.49
2024-11-28T19:24:25.803833,INFO,Data saved,192.168.1.220
2024-11-28T19:24:26.807091,INFO,User logged in,192.168.1.12
2024-11-28T19:24:27.811364,INFO,User logged in,192.168.1.120
2024-11-28T19:24:28.813236,INFO,Data saved,192.168.1.176
2024-11-28T19:24:29.816166,INFO,User logged in,192.168.1.191
2024-11-28T19:24:30.818862,INFO,Operation successful,192.168.1.191
2024-11-28T19:24:31.822028,INFO,Operation successful,192.168.1.191
2024-11-28T19:24:32.825716,ERROR,Failed login attempt,192.168.1.70
2024-11-28T19:24:33.829311,INFO,Data saved,192.168.1.93
2024-11-28T19:24:34.832462,ERROR,Service timeout,192.168.1.93
2024-11-28T19:24:35.835901,INFO,Operation successful,192.168.1.220
2024-11-28T19:24:36.839744,INFO,Data saved,192.168.1.120
2024-11-28T19:24:37.842777,INFO,User logged in,192.168.1.70
2024-11-28T19:24:38.846497,INFO,Operation successful,192.168.1.42
2024-11-28T19:24:39.850501,INFO,Data saved,192.168.1.12
2024-11-28T19:24:40.853278,ERROR,Failed login attempt,192.168.1.129
2024-11-28T19:24:41.856756,INFO,Operation successful,192.168.1.198
2024-11-28T19:24:42.860616,INFO,Data saved,192.168.1.120
2024-11-28T19:24:43.863003,INFO,Operation successful,192.168.1.157
2024-11-28T19:24:44.868290,ERROR,Service timeout,192.168.1.120
2024-11-28T19:24:45.872389,ERROR,Failed login attempt,192.168.1.42
2024-11-28T19:24:46.874817,INFO,Operation successful,192.168.1.143
2024-11-28T19:24:47.876821,INFO,Data saved,192.168.1.220
2024-11-28T19:24:48.880073,INFO,Data saved,192.168.1.246
2024-11-28T19:24:49.882696,ERROR,Service timeout,192.168.1.198
2024-11-28T19:24:50.921472,INFO,Data saved,192.168.1.217
2024-11-28T19:24:51.923960,INFO,Data saved,192.168.1.191
2024-11-28T19:24:52.925859,ERROR,Database connection lost,192.168.1.42
2024-11-28T19:24:53.929158,INFO,Data saved,192.168.1.143
2024-11-28T19:24:54.931235,ERROR,Database connection lost,192.168.1.157
2024-11-28T19:24:55.934932,ERROR,Database connection lost,192.168.1.42
2024-11-28T19:24:56.938464,INFO,User logged in,192.168.1.220
2024-11-28T19:24:57.953193,ERROR,Service timeout,192.168.1.42
2024-11-28T19:24:58.962374,ERROR,Failed login attempt,192.168.1.176
2024-11-28T19:24:59.966004,INFO,User logged in,192.168.1.12
2024-11-28T19:25:00.969484,INFO,Data saved,192.168.1.70
2024-11-28T19:25:01.972895,INFO,Operation successful,192.168.1.128
2024-11-28T19:25:02.975807,ERROR,Failed login attempt,192.168.1.71
2024-11-28T19:25:03.977737,ERROR,Service timeout,192.168.1.220
2024-11-28T19:25:04.982187,INFO,Data saved,192.168.1.49
2024-11-28T19:25:05.984291,INFO,Operation successful,192.168.1.12
2024-11-28T19:25:06.986409,INFO,Operation successful,192.168.1.220
2024-11-28T19:25:07.989555,ERROR,Service timeout,192.168.1.70
2024-11-28T19:25:08.992073,INFO,User logged in,192.168.1.143
2024-11-28T19:25:09.996049,INFO,User logged in,192.168.1.190
2024-11-28T19:25:11.001400,INFO,Data saved,192.168.1.157
2024-11-28T19:25:12.003583,INFO,Operation successful,192.168.1.143
2024-11-28T19:25:13.007031,INFO,Operation successful,192.168.1.71
2024-11-28T19:25:14.008942,INFO,Operation successful,192.168.1.157
2024-11-28T19:25:15.012073,INFO,Data saved,192.168.1.198
2024-11-28T19:25:16.015266,INFO,User logged in,192.168.1.143
2024-11-28T19:25:17.019282,INFO,User logged in,192.168.1.42
2024-11-28T19:25:18.023016,INFO,Data saved,192.168.1.191
2024-11-28T19:25:19.024931,INFO,Operation successful,192.168.1.129
2024-11-28T19:25:20.028350,INFO,Operation successful,192.168.1.191
2024-11-28T19:25:21.030744,INFO,Data saved,192.168.1.12
2024-11-28T19:25:22.042495,INFO,Data saved,192.168.1.220
2024-11-28T19:25:23.044533,INFO,Operation successful,192.168.1.128
2024-11-28T19:25:24.047984,WARNING,Memory usage high,192.168.1.190
2024-11-28T19:25:25.051029,INFO,Operation successful,192.168.1.70
2024-11-28T19:25:26.054303,INFO,Operation successful,192.168.1.220
2024-11-28T19:25:27.056459,INFO,User logged in,192.168.1.42
2024-11-28T19:25:28.060081,INFO,Data saved,192.168.1.157
2024-11-28T19:25:29.063455,INFO,Operation successful,192.168.1.190
2024-11-28T19:25:30.066641,INFO,User logged in,192.168.1.190
2024-11-28T19:25:31.070171,WARNING,CPU overload,192.168.1.217
2024-11-28T19:25:32.073075,WARNING,CPU overload,192.168.1.12
2024-11-28T19:25:33.076413,INFO,User logged in,192.168.1.191
2024-11-28T19:25:34.080108,ERROR,Failed login attempt,192.168.1.128
2024-11-28T19:25:35.082431,INFO,User logged in,192.168.1.246
2024-11-28T19:25:36.085295,INFO,Operation successful,192.168.1.12
2024-11-28T19:25:37.089309,ERROR,Failed login attempt,192.168.1.49
2024-11-28T19:25:38.094062,ERROR,Service timeout,192.168.1.129
2024-11-28T19:25:39.097219,INFO,Operation successful,192.168.1.49
2024-11-28T19:25:40.100534,INFO,Data saved,192.168.1.220
2024-11-28T19:25:41.105526,WARNING,CPU overload,192.168.1.176
2024-11-28T19:25:42.108689,INFO,Data saved,192.168.1.191
2024-11-28T19:25:43.112862,WARNING,Memory usage high,192.168.1.128
2024-11-28T19:25:44.116322,WARNING,Disk space low,192.168.1.191
2024-11-28T19:25:45.118257,INFO,User logged in,192.168.1.176
2024-11-28T19:25:46.121231,INFO,User logged in,192.168.1.128
2024-11-28T19:25:47.124290,INFO,User logged in,192.168.1.120
2024-11-28T19:25:48.126426,INFO,User logged in,192.168.1.120
2024-11-28T19:25:49.133397,INFO,User logged in,192.168.1.217
2024-11-28T19:25:50.136120,INFO,Data saved,192.168.1.129
2024-11-28T19:25:51.139775,INFO,User logged in,192.168.1.128
2024-11-28T19:25:52.141828,INFO,User logged in,192.168.1.42
2024-11-28T19:25:53.151008,WARNING,Memory usage high,192.168.1.42
2024-11-28T19:25:54.154762,INFO,User logged in,192.168.1.176
2024-11-28T19:25:55.158169,INFO,Operation successful,192.168.1.129
2024-11-28T19:25:56.162184,INFO,Operation successful,192.168.1.12
2024-11-28T19:25:57.165210,INFO,Operation successful,192.168.1.12
2024-11-28T19:25:58.168244,INFO,User logged in,192.168.1.12
2024-11-28T19:25:59.171041,ERROR,Database connection lost,192.168.1.220
2024-11-28T19:26:00.173584,INFO,User logged in,192.168.1.176
2024-11-28T19:26:01.175939,ERROR,Database connection lost,192.168.1.191
2024-11-28T19:26:02.179890,INFO,User logged in,192.168.1.198
2024-11-28T19:26:03.183348,INFO,Operation successful,192.168.1.176
2024-11-28T19:26:04.186804,INFO,Operation successful,192.168.1.191
2024-11-28T19:26:05.188887,INFO,User logged in,192.168.1.220
2024-11-28T19:26:06.193262,INFO,User logged in,192.168.1.12
2024-11-28T19:26:07.196602,INFO,User logged in,192.168.1.49
2024-11-28T19:26:08.200219,INFO,Data saved,192.168.1.49
2024-11-28T19:26:09.203410,INFO,User logged in,192.168.1.12
2024-11-28T19:26:10.206453,ERROR,Database connection lost,192.168.1.190
2024-11-28T19:26:11.210811,INFO,Operation successful,192.168.1.143
2024-11-28T19:26:12.213473,INFO,User logged in,192.168.1.220
2024-11-28T19:26:13.215378,INFO,User logged in,192.168.1.42
2024-11-28T19:26:14.218365,INFO,Data saved,192.168.1.217
2024-11-28T19:26:15.222080,INFO,Data saved,192.168.1.71
2024-11-28T19:26:16.225029,INFO,Operation successful,192.168.1.191
2024-11-28T19:26:17.228077,INFO,Data saved,192.168.1.120
2024-11-28T19:26:18.232051,INFO,Operation successful,192.168.1.217
2024-11-28T19:26:19.234751,INFO,User logged in,192.168.1.129
2024-11-28T19:26:20.238482,INFO,Data saved,192.168.1.12
2024-11-28T19:26:21.240814,INFO,Data saved,192.168.1.120
2024-11-28T19:26:22.245146,ERROR,Failed login attempt,192.168.1.12
2024-11-28T19:26:23.248557,ERROR,Database connection lost,192.168.1.93
2024-11-28T19:26:24.250859,INFO,User logged in,192.168.1.120
2024-11-28T19:26:25.256569,INFO,Operation successful,192.168.1.120
2024-11-28T19:26:26.259908,ERROR,Service timeout,192.168.1.220
2024-11-28T19:26:27.263161,ERROR,Database connection lost,192.168.1.220
2024-11-28T19:26:28.266430,ERROR,Service timeout,192.168.1.42
2024-11-28T19:26:29.270388,ERROR,Database connection lost,192.168.1.176
2024-11-28T19:26:30.273128,ERROR,Service timeout,192.168.1.217
2024-11-28T19:26:31.276228,INFO,Operation successful,192.168.1.70
2024-11-28T19:26:32.279484,INFO,Data saved,192.168.1.12
2024-11-28T19:26:33.282734,WARNING,CPU overload,192.168.1.143
2024-11-28T19:26:34.285655,ERROR,Database connection lost,192.168.1.198
2024-11-28T19:26:35.288630,INFO,Operation successful,192.168.1.12
2024-11-28T19:26:36.292399,INFO,User logged in,192.168.1.120
2024-11-28T19:26:37.294284,INFO,User logged in,192.168.1.128
2024-11-28T19:26:38.297974,INFO,Data saved,192.168.1.42
2024-11-28T19:26:39.301617,INFO,Data saved,192.168.1.246
2024-11-28T19:26:40.304987,INFO,Data saved,192.168.1.120
2024-11-28T19:26:41.308588,INFO,Data saved,192.168.1.93
2024-11-28T19:26:42.312168,INFO,Data saved,192.168.1.143
2024-11-28T19:26:43.317811,WARNING,Disk space low,192.168.1.220
2024-11-28T19:26:44.321095,WARNING,Disk space low,192.168.1.143
2024-11-28T19:26:45.323426,INFO,User logged in,192.168.1.217
2024-11-28T19:26:46.326971,INFO,Data saved,192.168.1.128
2024-11-28T19:26:47.330461,WARNING,Disk space low,192.168.1.246
2024-11-28T19:26:48.332635,INFO,Operation successful,192.168.1.157
2024-11-28T19:26:49.335121,WARNING,Memory usage high,192.168.1.190
2024-11-28T19:26:50.339089,ERROR,Service timeout,192.168.1.12
2024-11-28T19:26:51.342451,ERROR,Failed login attempt,192.168.1.191
2024-11-28T19:26:52.345134,INFO,User logged in,192.168.1.190
2024-11-28T19:26:53.347476,INFO,User logged in,192.168.1.93
2024-11-28T19:26:54.349545,INFO,User logged in,192.168.1.191
2024-11-28T19:26:55.352096,ERROR,Failed login attempt,192.168.1.157
2024-11-28T19:26:56.354560,INFO,Operation successful,192.168.1.198
2024-11-28T19:26:57.357378,INFO,User logged in,192.168.1.220
2024-11-28T19:26:58.359480,INFO,Data saved,192.168.1.71
2024-11-28T19:26:59.361637,ERROR,Service timeout,192.168.1.217
2024-11-28T19:27:00.364230,INFO,Operation successful,192.168.1.42
2024-11-28T19:27:01.366519,ERROR,Failed login attempt,192.168.1.217
2024-11-28T19:27:02.368612,INFO,Data saved,192.168.1.191
2024-11-28T19:27:03.371301,INFO,Operation successful,192.168.1.191
2024-11-28T19:27:04.373567,INFO,Data saved,192.168.1.157
2024-11-28T19:27:05.376318,INFO,User logged in,192.168.1.220
2024-11-28T19:27:06.378806,WARNING,CPU overload,192.168.1.220
2024-11-28T19:27:07.380873,INFO,Data saved,192.168.1.217
2024-11-28T19:27:08.383315,INFO,Operation successful,192.168.1.220
2024-11-28T19:27:09.385924,ERROR,Database connection lost,192.168.1.49
2024-11-28T19:27:10.388067,INFO,User logged in,192.168.1.220
2024-11-28T19:27:11.390969,ERROR,Database connection lost,192.168.1.220
2024-11-28T19:27:12.393226,INFO,User logged in,192.168.1.220
2024-11-28T19:27:13.395224,INFO,User logged in,192.168.1.198
2024-11-28T19:27:14.397509,INFO,Operation successful,192.168.1.157
2024-11-28T19:27:15.400052,INFO,User logged in,192.168.1.190
2024-11-28T19:27:16.401968,INFO,User logged in,192.168.1.93
2024-11-28T19:27:17.405300,WARNING,Memory usage high,192.168.1.198
2024-11-28T19:27:18.408785,INFO,Data saved,192.168.1.93
2024-11-28T19:27:19.411030,INFO,Operation successful,192.168.1.220
2024-11-28T19:27:20.413082,ERROR,Service timeout,192.168.1.71
2024-11-28T19:27:21.414959,INFO,Data saved,192.168.1.70
2024-11-28T19:27:22.418299,INFO,Operation successful,192.168.1.246
2024-11-28T19:27:23.423271,ERROR,Failed login attempt,192.168.1.93
2024-11-28T19:27:24.431285,INFO,Operation successful,192.168.1.198
2024-11-28T19:27:25.433376,ERROR,Failed login attempt,192.168.1.49
2024-11-28T19:27:26.435240,INFO,Data saved,192.168.1.12
2024-11-28T19:27:27.438242,INFO,Operation successful,192.168.1.128
2024-11-28T19:27:28.441217,INFO,User logged in,192.168.1.176
2024-11-28T19:27:29.443367,ERROR,Database connection lost,192.168.1.191
2024-11-28T19:27:30.446136,ERROR,Failed login attempt,192.168.1.176
2024-11-28T19:27:31.449447,INFO,User logged in,192.168.1.70
2024-11-28T19:27:32.453850,INFO,Operation successful,192.168.1.12
2024-11-28T19:27:33.456460,INFO,User logged in,192.168.1.157
2024-11-28T19:27:34.459308,INFO,Operation successful,192.168.1.12
2024-11-28T19:27:35.463027,WARNING,Memory usage high,192.168.1.157
2024-11-28T19:27:36.465200,INFO,User logged in,192.168.1.129
2024-11-28T19:27:37.470148,ERROR,Failed login attempt,192.168.1.120
2024-11-28T19:27:38.474954,INFO,User logged in,192.168.1.217
2024-11-28T19:27:39.478115,INFO,Data saved,192.168.1.71
2024-11-28T19:27:40.481925,ERROR,Service timeout,192.168.1.49
2024-11-28T19:27:41.485343,INFO,User logged in,192.168.1.246
2024-11-28T19:27:42.490226,INFO,User logged in,192.168.1.128
2024-11-28T19:27:43.492830,INFO,User logged in,192.168.1.128
2024-11-28T19:27:44.496499,ERROR,Failed login attempt,192.168.1.120
2024-11-28T19:27:45.500439,INFO,User logged in,192.168.1.128
2024-11-28T19:27:46.503037,ERROR,Service timeout,192.168.1.70
2024-11-28T19:27:47.505925,ERROR,Service timeout,192.168.1.71
2024-11-28T19:27:48.510003,INFO,Operation successful,192.168.1.70
2024-11-28T19:27:49.514269,INFO,User logged in,192.168.1.12
2024-11-28T19:27:50.518890,INFO,Operation successful,192.168.1.12
2024-11-28T19:27:51.522845,WARNING,Disk space low,192.168.1.198
2024-11-28T19:27:52.550973,INFO,Operation successful,192.168.1.120
2024-11-28T19:27:53.553678,WARNING,Memory usage high,192.168.1.93
2024-11-28T19:27:54.556376,INFO,Data saved,192.168.1.71
2024-11-28T19:27:55.560411,ERROR,Failed login attempt,192.168.1.70
2024-11-28T19:27:56.564229,ERROR,Service timeout,192.168.1.157
2024-11-28T19:27:57.566954,INFO,Operation successful,192.168.1.176
2024-11-28T19:27:58.569147,INFO,User logged in,192.168.1.191
2024-11-28T19:27:59.573286,INFO,Operation successful,192.168.1.217
2024-11-28T19:28:00.576341,ERROR,Failed login attempt,192.168.1.42
2024-11-28T19:28:01.580980,INFO,User logged in,192.168.1.42
2024-11-28T19:28:02.585247,INFO,Data saved,192.168.1.191
2024-11-28T19:28:03.588746,INFO,Data saved,192.168.1.220
2024-11-28T19:28:04.592988,WARNING,Memory usage high,192.168.1.220
2024-11-28T19:28:05.596854,ERROR,Failed login attempt,192.168.1.191
2024-11-28T19:28:06.598824,ERROR,Database connection lost,192.168.1.128
2024-11-28T19:28:07.603172,ERROR,Database connection lost,192.168.1.217
2024-11-28T19:28:08.606627,ERROR,Service timeout,192.168.1.42
2024-11-28T19:28:09.610368,INFO,Operation successful,192.168.1.220
2024-11-28T19:28:10.613696,INFO,User logged in,192.168.1.93
2024-11-28T19:28:11.617908,INFO,Operation successful,192.168.1.12
2024-11-28T19:28:12.619876,INFO,User logged in,192.168.1.120
2024-11-28T19:28:13.624054,ERROR,Failed login attempt,192.168.1.42
2024-11-28T19:28:14.627588,INFO,Operation successful,192.168.1.12
2024-11-28T19:28:15.631857,ERROR,Service timeout,192.168.1.129
2024-11-28T19:28:16.634198,ERROR,Database connection lost,192.168.1.191
2024-11-28T19:28:17.636184,ERROR,Failed login attempt,192.168.1.191
2024-11-28T19:28:18.639296,INFO,Data saved,192.168.1.93
2024-11-28T19:28:19.643339,INFO,User logged in,192.168.1.71
2024-11-28T19:28:20.646140,WARNING,CPU overload,192.168.1.49
2024-11-28T19:28:21.648434,ERROR,Service timeout,192.168.1.49
2024-11-28T19:28:22.651417,INFO,Operation successful,192.168.1.12
2024-11-28T19:28:23.654723,INFO,Data saved,192.168.1.217
2024-11-28T19:28:24.658019,INFO,User logged in,192.168.1.12
2024-11-28T19:28:25.661059,INFO,User logged in,192.168.1.12
2024-11-28T19:28:26.664503,ERROR,Failed login attempt,192.168.1.12
2024-11-28T19:28:27.666563,INFO,Data saved,192.168.1.42
2024-11-28T19:28:28.670480,INFO,Data saved,192.168.1.49
2024-11-28T19:28:29.674039,INFO,User logged in,192.168.1.191
2024-11-28T19:28:30.676131,ERROR,Failed login attempt,192.168.1.120
2024-11-28T19:28:31.679584,ERROR,Database connection lost,192.168.1.190
2024-11-28T19:28:32.681911,INFO,User logged in,192.168.1.190
2024-11-28T19:28:33.685888,ERROR,Database connection lost,192.168.1.71
2024-11-28T19:28:34.689192,INFO,Operation successful,192.168.1.198
2024-11-28T19:28:35.691108,INFO,Operation successful,192.168.1.49
2024-11-28T19:28:36.694144,INFO,User logged in,192.168.1.129
2024-11-28T19:28:37.696422,INFO,Operation successful,192.168.1.220
2024-11-28T19:28:38.700387,WARNING,Disk space low,192.168.1.198
2024-11-28T19:28:39.704321,ERROR,Failed login attempt,192.168.1.198
2024-11-28T19:28:40.707933,INFO,Operation successful,192.168.1.128
2024-11-28T19:28:41.710656,INFO,Data saved,192.168.1.49
2024-11-28T19:28:42.721772,INFO,Data saved,192.168.1.120
2024-11-28T19:28:43.723746,ERROR,Service timeout,192.168.1.220
2024-11-28T19:28:44.726945,INFO,Data saved,192.168.1.129
2024-11-28T19:28:45.730723,ERROR,Service timeout,192.168.1.128
2024-11-28T19:28:46.732721,ERROR,Failed login attempt,192.168.1.190
2024-11-28T19:28:47.736235,ERROR,Database connection lost,192.168.1.93
2024-11-28T19:28:48.739353,WARNING,CPU overload,192.168.1.12
2024-11-28T19:28:49.742711,ERROR,Service timeout,192.168.1.246
2024-11-28T19:28:50.744670,INFO,Operation successful,192.168.1.70
2024-11-28T19:28:51.748914,ERROR,Service timeout,192.168.1.12
2024-11-28T19:28:52.752289,INFO,User logged in,192.168.1.220
2024-11-28T19:28:53.754421,WARNING,Disk space low,192.168.1.246
2024-11-28T19:28:54.758270,INFO,Data saved,192.168.1.217
2024-11-28T19:28:55.762214,INFO,User logged in,192.168.1.220
2024-11-28T19:28:56.764027,INFO,Data saved,192.168.1.157
2024-11-28T19:28:57.767133,INFO,User logged in,192.168.1.220
2024-11-28T19:28:58.769321,INFO,Operation successful,192.168.1.157
2024-11-28T19:28:59.773141,ERROR,Failed login attempt,192.168.1.129
2024-11-28T19:29:00.775175,INFO,Data saved,192.168.1.49
2024-11-28T19:29:01.778144,INFO,Data saved,192.168.1.198
2024-11-28T19:29:02.790381,ERROR,Failed login attempt,192.168.1.176
2024-11-28T19:29:03.792797,INFO,Operation successful,192.168.1.12
2024-11-28T19:29:04.795873,INFO,Operation successful,192.168.1.198
2024-11-28T19:29:05.798051,ERROR,Service timeout,192.168.1.12
2024-11-28T19:29:06.801839,WARNING,Disk space low,192.168.1.49
2024-11-28T19:29:07.803965,ERROR,Database connection lost,192.168.1.70
2024-11-28T19:29:08.807631,INFO,Operation successful,192.168.1.70
2024-11-28T19:29:09.811023,INFO,User logged in,192.168.1.71
2024-11-28T19:29:10.814369,ERROR,Database connection lost,192.168.1.12
